"ringnr","y_adjusted","n_obs","y_mean","O_HOM","E_HOM","N_SITES","F_hat","locality"
"8730498",0.23775949432333,4,32.35,44923,43370,64837,0.0326247329575249,"26"
"8730503",-1.81634137617423,3,29.5,44012,43360,64826,-0.00948526704247509,"27"
"8730506",-0.0376256007924062,1,32.1,44682,43180,64552,0.0304147329575249,"27"
"8730509",1.32267712688644,3,33.3333333333333,45539,43320,64765,0.0637347329575249,"27"
"8730517",0.425192426877842,2,32.85,43976,43370,64846,-0.0117252670424751,"27"
"8730518",-0.116588959933229,2,32,45669,42550,63597,0.108134732957525,"27"
"8730535",-1.32365613588496,1,28.6,43577,43310,64744,-0.0273252670424751,"27"
"8730537",-0.809732448729247,1,29.7,44362,43360,64819,0.00703473295752491,"27"
"8730543",-0.165792007631644,1,30.9,44165,43330,64780,-0.00084526704247509,"34"
"8730545",-0.404019007123566,1,30.5,43535,43020,64319,-0.0159052670424751,"34"
"8730547",2.05947306305841,1,35.6,45313,43220,64610,0.0581847329575249,"24"
"8730548",1.59246594740125,1,34.6,44567,43060,64387,0.0307147329575249,"24"
"8730551",-1.20683837423291,1,28.8,44298,43330,64791,0.00502473295752491,"24"
"8730552",0.512079656590937,1,32.4,43857,43310,64748,-0.0141452670424751,"24"
"8730553",1.04496230898749,2,33.05,44214,43350,64803,0.000624732957524909,"24"
"8730554",0.17428433273179,1,31.7,44930,43180,64549,0.0421647329575249,"24"
"8730558",0.146028465486875,1,31.7,43943,43150,64518,-0.00297526704247509,"24"
"8730563",0.0992057063780525,1,31.5,44271,43050,64340,0.0175747329575249,"24"
"8730564",0.241370658260042,1,31.8,44493,43330,64782,0.0142547329575249,"24"
"8730565",-0.975027767907643,1,29.3,44170,43310,64762,4.47329575249122e-05,"24"
"8730584",2.9384636762648,6,35.6833333333333,43714,43030,64332,-0.00794526704247509,"27"
"8730902",1.42249282507514,2,33.9,43771,43320,64771,-0.0188352670424751,"28"
"8730922",0.912898686359023,2,32.7,45323,43290,64721,0.0549847329575249,"24"
"8730927",-1.91910107635622,1,27.8,44282,43340,64799,0.00409473295752491,"24"
"8730928",-0.598330834456336,1,29.9,45199,43300,64745,0.0484847329575249,"23"
"8730931",-0.818251678394328,1,29.5,43532,43060,64381,-0.0178152670424751,"24"
"8730932",1.96488548878963,1,35.8,43910,43270,64692,-0.00991526704247509,"24"
"8730938",1.58670180109682,1,35,45780,43330,64782,0.0743347329575249,"24"
"8730943",0.29823570139467,1,32.4,44426,43290,64724,0.0130547329575249,"24"
"8730945",-0.0499532697575503,1,31.5,45817,43300,64738,0.0774347329575249,"24"
"8730951",-0.927572470897921,1,29.2,44924,43260,64668,0.0379747329575249,"24"
"8730952",1.22548638461007,1,33.7,43303,43250,64652,-0.0372122670424751,"24"
"8730953",0.281450995072562,1,32.2,44332,43240,64653,0.0109147329575249,"24"
"8730957",0.517438009271436,1,32.1,45492,43340,64789,0.0606347329575249,"24"
"8730959",-0.0141294212994516,2,31.45,43079,42720,63879,-0.0231152670424751,"24"
"8730969",-0.40321580767092,1,30.8,43944,43360,64826,-0.0125852670424751,"22"
"8730970",0.125711387454449,1,31.5,44445,43340,64801,0.0114547329575249,"23"
"8730972",-0.39411986098001,1,30.5,50417,43010,64299,0.308134732957525,"24"
"8730973",-0.963151418949899,1,29.7,44630,43300,64732,0.0223247329575249,"24"
"8730974",-0.568556443941363,1,30.6,44354,43270,64689,0.0109247329575249,"24"
"8730979",-0.27500656121876,6,31.8666666666667,44041,43330,64788,-0.00688526704247509,"28"
"8730981",1.98887929348729,2,35.05,44223,43210,64599,0.00765473295752491,"28"
"8730987",-0.675301364110597,1,30.8,44183,43370,64843,-0.00203526704247509,"26"
"8730993",-1.23569867874788,1,29.6,44925,43360,64821,0.0331947329575249,"26"
"8732211",-1.13820080118694,1,29.5,43609,43150,64507,-0.0182652670424751,"27"
"8732220",0.811408760931292,1,33.5,44227,43160,64536,0.00995473295752491,"35"
"8732223",-1.02330063940294,2,30.4,43738,43070,64353,-0.00860526704247509,"33"
"8732225",-0.732214023080313,2,30.5,44616,43310,64760,0.0208547329575249,"33"
"8732227",-0.287563284618669,1,30.7,44631,43260,64683,0.0239947329575249,"23"
"8732235",-1.84090336756387,1,26.9,45228,43150,64519,0.0572147329575249,"23"
"8732237",-1.07374341793598,2,29.55,44195,43330,64779,0.000564732957524912,"23"
"8732239",0.165163081157794,1,31.7,43979,43360,64820,-0.0108252670424751,"33"
"8732240",-0.200461616413145,1,30.9,43762,43360,64825,-0.0212052670424751,"33"
"8732247",0.746261015867168,1,32.8,44057,43380,64857,-0.00843526704247509,"26"
"8732249",-0.050064077646814,2,31.7,44064,43360,64832,-0.00727526704247509,"27"
"8732255",-0.469735188842577,1,30.2,43181,43350,64810,-0.0476662670424751,"38"
"8732256",1.64401481219254,2,34.35,44330,43290,64725,0.00858473295752491,"22"
"8732258",-0.219089560709794,3,31.8,44180,43370,64843,-0.00208526704247509,"22"
"8732262",0.111442188814146,2,32.2,45257,43300,64739,0.0513447329575249,"22"
"8732266",-0.693054728562195,1,30.2,44421,43360,64824,0.00965473295752491,"22"
"8732273",-2.26954672839698,2,28.2,44355,43360,64829,0.00641473295752491,"22"
"8732279",-0.00124381301233192,1,31.7,44244,43180,64556,0.00997473295752491,"22"
"8732286",-1.76764423779647,1,28,42987,42610,63601,-0.0217852670424751,"34"
"8732288",-0.210504555554847,5,31.66,44771,43310,64760,0.0280447329575249,"27"
"8732293",-0.593340602266819,3,31.2,44051,43350,64801,-0.00706526704247509,"27"
"8732294",0.561531970772821,2,32.7,44273,43280,64715,0.00629473295752491,"27"
"8732298",0.319120462467419,1,32.4,43739,43280,64703,-0.0182752670424751,"34"
"8732300",-1.14904003163676,3,30.1,47565,43300,64740,0.158934732957525,"34"
"8732502",0.75608129975985,1,33.2,44464,43270,64698,0.0157747329575249,"34"
"8732503",1.30109415723362,2,33.5,44273,43190,64574,0.0106847329575249,"34"
"8732505",1.86247127330615,1,35.6,43917,43290,64719,-0.0106752670424751,"34"
"8732506",0.456377800525441,1,32.6,44112,43300,64743,-0.00214526704247509,"34"
"8732511",-0.00955378167175541,1,31.3,45820,43290,64732,0.0779347329575249,"23"
"8732525",1.96005188431654,2,35.4,43712,42800,64010,0.00330473295752491,"35"
"8732531",1.72241341255963,1,35.5,43794,43250,64665,-0.0144852670424751,"35"
"8732541",-0.25196424255282,1,31.5,44000,42420,63299,0.0358547329575249,"34"
"8732552",1.77132515559897,3,34.4,42852,42660,63681,-0.0309262670424751,"28"
"8732565",-1.42728217000968,4,30.45,44098,43370,64838,-0.00582526704247509,"26"
"8732570",0.123202601276211,1,32.3,43915,43300,64742,-0.0112952670424751,"33"
"8732576",-0.356842946451611,3,31.2333333333333,44564,43350,64813,0.0166547329575249,"33"
"8732577",0.620164990905212,1,32.4,43175,43080,64403,-0.0353572670424751,"33"
"8732579",0.72052724870568,2,33.1,42355,42490,63553,-0.0462022670424751,"33"
"8732588",1.27003076392397,2,33.45,44363,43180,64557,0.0154347329575249,"33"
"8732591",-0.490935969507748,1,30.6,44233,43270,64689,0.00519473295752491,"23"
"8732595",-1.71175475062773,5,29.74,43831,43360,64834,-0.0181352670424751,"33"
"8732598",0.994336697279587,1,33.7,43926,43310,64743,-0.0109052670424751,"33"
"8732600",1.39659038351,1,34.7,42580,42530,63457,-0.0373602670424751,"33"
"8732602",0.174135812577709,1,32,43711,43190,64576,-0.0154152670424751,"33"
"8732605",0.633803795289785,1,33.6,45751,43190,64568,0.0800347329575249,"35"
"8732610",-0.908863895818485,1,29.8,44034,43360,64835,-0.00869526704247509,"35"
"8732615",1.2470921502538,1,34.6,44228,43350,64821,0.000864732957524914,"35"
"8732620",-1.51724697253868,1,28,43962,43360,64832,-0.0119852670424751,"33"
"8732621",2.14446830800379,1,35.6,44049,43330,64780,-0.00630526704247509,"23"
"8732625",-0.313068427888848,1,31.8,44101,43260,64676,-0.00050526704247509,"35"
"8732626",-1.32358200827564,1,29.3,43935,43310,64746,-0.0104852670424751,"35"
"8732637",0.34829833673003,5,32.54,44002,42980,64234,0.00803473295752491,"27"
"8732641",-1.69503047381417,2,29.15,44284,43310,64745,0.00570473295752491,"27"
"8732644",-0.0137578252426806,1,32.2,44896,42980,64266,0.0500047329575249,"27"
"8732646",0.339036258468267,1,32.2,43164,43110,64451,-0.0372752670424751,"27"
"8732647",1.43550100801261,2,34.05,44084,43350,64813,-0.00565526704247509,"27"
"8732648",1.48620236255815,2,33.75,44168,43370,64845,-0.00280526704247509,"27"
"8732649",0.00421953521008018,2,32.35,44252,43340,64798,0.00252473295752491,"27"
"8732650",-0.0940650257345637,1,32.1,43991,43350,64823,-0.0102352670424751,"27"
"8732651",-0.944384035398889,2,29.95,45052,43320,64760,0.0410647329575249,"27"
"8732653",0.103124572850599,1,32.5,44302,43310,64754,0.00629473295752491,"27"
"8732654",-0.0463015234718177,1,32.2,44174,43360,64830,-0.00198526704247509,"27"
"8732656",-2.25694609406235,3,28.5333333333333,43762,43080,64383,-0.00779526704247509,"27"
"8732659",-1.3982339589876,6,30.5666666666667,41130,41910,62526,-0.0777952670424751,"27"
"8732660",-1.12780768771444,2,30.25,44191,43320,64773,0.00051473295752491,"27"
"8732666",-0.288922623074764,1,30.6,46209,43240,64652,0.0986347329575249,"23"
"8732667",1.83134690837084,1,35.5,44289,43230,64627,0.00965473295752491,"23"
"8732670",-0.0904983900066361,2,31.75,45387,43290,64727,0.0577847329575249,"33"
"8732671",0.464998975960235,1,32.1,44319,43350,64804,0.00546473295752491,"33"
"8732672",-1.70441101080503,6,29.6833333333333,43659,43270,64683,-0.0214852670424751,"33"
"8732674",-0.551150221304222,1,30,43777,43210,64602,-0.0135852670424751,"33"
"8732676",0.0755357269667808,1,32.3,44153,43390,64867,-0.00423526704247509,"26"
"8732678",2.15545222815651,1,36.7,44040,43250,64659,-0.00291526704247509,"26"
"8732680",1.44256304042373,2,33.75,43827,43380,64861,-0.0192252670424751,"26"
"8732681",-1.13446586837466,4,30.525,44113,43370,64840,-0.00515526704247509,"26"
"8732685",2.38453005030655,3,35.4,44476,43360,64825,0.0122047329575249,"27"
"8732687",-1.3918089740918,1,29.5,43612,43360,64823,-0.0280652670424751,"27"
"8732690",0.30410656798595,5,32.68,43655,43330,64777,-0.0245452670424751,"27"
"8732691",0.718510557187228,2,32.95,44009,43160,64499,-5.52670424750906e-05,"27"
"8732695",0.255248486609633,3,31.9,44036,43370,64844,-0.00894526704247509,"26"
"8732696",1.32279712048805,5,33.62,43828,43380,64852,-0.0188352670424751,"26"
"8732697",-0.0291057185488588,3,32.1333333333333,43080,42750,63796,-0.0241052670424751,"26"
"8732698",-0.770351132129117,1,30.6,44221,43370,64842,-0.000265267042475086,"26"
"8732699",0.695428631592053,3,32.7333333333333,43971,43290,64726,-0.00820526704247509,"26"
"8732700",1.07141946944362,3,33.6333333333333,44768,43240,64648,0.0315947329575249,"26"
"8747010",-0.12505395360301,1,31.8,44274,43250,64648,0.00816473295752491,"34"
"8747026",0.797769314128582,2,32.85,44273,43310,64761,0.00485473295752491,"23"
"8747038",-0.802845761739125,1,30.4,44147,43280,64701,0.000724732957524912,"34"
"8747062",-1.2803378265353,1,29.7,43332,43160,64528,-0.0317602670424751,"35"
"8747064",-1.17632395155807,1,29.7,45818,43330,64781,0.0761347329575249,"35"
"8747088",-0.190544569131645,1,31.7,43875,43300,64743,-0.0132252670424751,"24"
"8747100",0.606437848940401,1,33.2,43719,43180,64562,-0.0148852670424751,"27"
"8747101",0.228986780059902,3,32.3666666666667,44379,43310,64755,0.00979473295752491,"27"
"8747102",-1.52057694107286,1,28.7,43817,43280,64703,-0.0146352670424751,"27"
"8747103",-0.498110714670134,1,31,40609,41620,62041,-0.0895952670424751,"27"
"8747104",0.065589639979556,1,32.2,43880,43280,64700,-0.0117552670424751,"27"
"8747114",2.23334515087609,1,36.3,50787,43090,64415,0.321134732957525,"28"
"8747117",0.778680218382664,1,33.7,44036,43300,64740,-0.00565526704247509,"28"
"8747118",-2.05634044668346,3,28.7,45692,43330,64784,0.0701347329575249,"27"
"8747120",0.443764471217062,1,32.6,41449,41520,62058,-0.0434512670424751,"34"
"8747121",-1.45888166606461,1,28.5,46667,43160,64518,0.124534732957525,"34"
"8747135",0.515953314246016,1,32.8,43542,43060,64377,-0.0170552670424751,"24"
"8747144",-0.0639525751113062,1,31.2,43419,42640,63759,-0.00283526704247509,"23"
"8747145",0.638725574674507,2,32.15,44510,43230,64627,0.0200847329575249,"23"
"8747158",0.176831060638866,1,32,45368,43320,64764,0.0556747329575249,"24"
"8747161",0.929158019967393,1,33.6,44335,42880,64121,0.0285647329575249,"24"
"8747167",-0.713883703179403,1,30.2,44137,43100,64431,0.00890473295752491,"34"
"8747182",0.213522416778597,2,31.25,43977,43120,64476,0.000234732957524908,"23"
"8747216",-0.127683996052769,1,31.2,43703,42770,63931,0.00431473295752491,"28"
"8747218",-0.289854764382127,1,30.8,44001,43300,64743,-0.00736526704247509,"27"
"8747222",0.482499638038106,5,32.42,43370,42930,64187,-0.0193852670424751,"27"
"8747223",1.14865339321769,4,33.225,44189,43240,64644,0.00439473295752491,"27"
"8747224",-3.93727901156128,1,23.2,44237,43310,64751,0.00339473295752491,"27"
"8747225",-0.00253324931643291,1,32.1,44887,43310,64760,0.0335347329575249,"27"
"8747227",-0.0171676231573876,1,31.3,43896,43340,64802,-0.0140652670424751,"27"
"8747229",-1.04235014854828,2,29.9,44504,43370,64835,0.0131147329575249,"27"
"8747234",-2.14347325396446,2,28.05,43084,43180,64554,-0.0442852670424751,"38"
"8747239",-0.547052405036493,3,30.8,43757,43320,64761,-0.0195852670424751,"26"
"8747256",0.899075317264306,1,33.4,44372,43240,64650,0.0130247329575249,"28"
"8747258",0.509254551258571,2,32.6,44154,43330,64789,-0.00163526704247509,"28"
"8747259",-0.534120528126879,6,31.2666666666667,43928,43320,64763,-0.0114152670424751,"28"
"8747260",2.08063146383829,2,34.6,45383,43290,64726,0.0577347329575249,"28"
"8747263",-1.03897719535764,2,29.85,43919,43300,64735,-0.0109652670424751,"27"
"8747273",1.29029164962761,1,33.2,47497,43180,64571,0.162034732957525,"23"
"8747274",-0.616009732364595,1,29.4,44873,43260,64686,0.0354747329575249,"23"
"8747280",-0.391312283637191,1,30.3,42908,42250,63175,-0.00852526704247509,"24"
"8747281",0.0874627049853239,1,31.3,45093,43240,64654,0.0464947329575249,"24"
"8747286",-0.31371718816385,1,30.4,44752,43080,64397,0.0386247329575249,"24"
"8747287",-0.985299572876498,1,29.1,44493,43160,64531,0.0225647329575249,"24"
"8747288",0.159381340336271,1,31.5,44341,43320,64766,0.00776473295752491,"24"
"8747290",-0.509971251276469,1,30.2,44356,43250,64655,0.0120147329575249,"35"
"8747293",-0.414337677384363,1,30.6,44381,43320,64769,0.00952473295752491,"35"
"8747294",0.87566387001596,1,33.2,43617,43320,64757,-0.0257852670424751,"35"
"8747295",1.36723103775515,2,34.25,43752,43340,64795,-0.0205852670424751,"35"
"8747300",-0.123788935554076,1,30.9,44214,43150,64518,0.00983473295752491,"34"
"8747308",-0.559510452325214,1,30,44265,43300,64743,0.00505473295752491,"34"
"8747309",0.339482116516917,1,31.9,43593,43130,64478,-0.0181852670424751,"34"
"8747310",-0.345645844352389,1,30.4,43785,43330,64784,-0.0188052670424751,"34"
"8747365",-0.234420823527654,2,31.25,43777,43370,64836,-0.0207152670424751,"27"
"8747366",-0.628528766709265,2,30.7,43789,43310,64750,-0.0176452670424751,"27"
"8747369",0.622382992474997,5,32.88,44213,42380,63243,0.0480647329575249,"20"
"8747373",-1.73780089336948,1,27.8,43560,43060,64359,-0.0161752670424751,"27"
"8747374",-0.472933310266299,1,30.1,44497,43330,64779,0.0147047329575249,"24"
"8747375",0.0813033584200656,1,31.2,45098,43070,64398,0.0551947329575249,"24"
"8747399",0.0424830560431143,1,31.5,44040,43340,64796,-0.00720526704247509,"28"
"8747406",1.11026209074927,6,33.5333333333333,45774,43310,64754,0.0748347329575249,"20"
"8747408",0.206008035818297,1,32.1,44839,43370,64835,0.0287647329575249,"20"
"8747410",1.79702476485077,5,34.6,44427,43330,64789,0.0111147329575249,"20"
"8747417",-0.108554079953725,1,31,44280,43340,64796,0.00398473295752491,"22"
"8747424",1.53196695781003,1,34.6,43830,43310,64752,-0.0157652670424751,"27"
"8747487",0.396336925281429,1,32.2,42995,42650,63728,-0.0234152670424751,"35"
"8747492",-1.23669667908306,1,28.6,44093,43130,64490,0.00500473295752491,"24"
"8747497",-0.185173248709499,1,30.8,44082,43330,64785,-0.00499526704247509,"24"
"8747498",-1.45834524995363,1,28.2,41748,41790,62476,-0.0418422670424751,"24"
"8747504",1.02602958024906,2,33.3,43954,43290,64721,-0.00884526704247509,"33"
"8747515",-0.277214661078771,6,31.5333333333333,45025,43160,64529,0.0475347329575249,"33"
"8747517",2.29964922022035,5,34.76,45094,43340,64804,0.0416547329575249,"27"
"8747518",-1.59151804337901,7,29.7285714285714,44464,43350,64813,0.0119947329575249,"27"
"8747519",-1.18268162005717,1,28.9,44760,43350,64812,0.0257247329575249,"27"
"8747520",2.40051725810979,2,35.35,43996,43220,64611,-0.00378526704247509,"27"
"8747526",0.57140462567497,1,32.7,43531,43340,64795,-0.0310342670424751,"28"
"8747529",-1.9621946008638,3,28.8333333333333,43289,43200,64590,-0.0356862670424751,"28"
"8747532",-0.41765672871416,3,31.2333333333333,44076,43290,64727,-0.00327526704247509,"27"
"8747534",0.887908310526442,4,32.95,43820,43360,64824,-0.0183352670424751,"27"
"8747544",-0.468415487821423,1,30.8,43320,43340,64795,-0.0406721670424751,"38"
"8747548",-1.57544466716498,8,29.9,44406,43220,64607,0.0155347329575249,"38"
"8747549",0.770740150488621,1,33.1,42951,43320,64763,-0.0570252670424751,"38"
"8747551",0.968426693314462,5,32.98,42583,43360,64837,-0.0762452670424751,"38"
"8747552",0.0117875631443046,2,31.55,42216,42470,63467,-0.0517652670424751,"38"
"8747553",0.0574930131350454,2,32,43182,42990,64258,-0.0307642670424751,"38"
"8747554",0.849555160247127,1,34,43618,43090,64417,-0.0151152670424751,"27"
"8747555",2.23764477450892,3,34.7,44441,43340,64791,0.0115747329575249,"27"
"8747563",0.538033892056733,2,32.75,43624,43300,64730,-0.0245852670424751,"27"
"8747564",-0.500861899815999,1,30.7,42967,42450,63399,-0.0153652670424751,"27"
"8747569",-1.6154641927674,2,28.85,44268,43360,64827,0.00237473295752491,"35"
"8747573",0.696245312681305,2,32.75,44169,43340,64797,-0.00118526704247509,"35"
"8747574",-0.537446781196133,1,30.6,45969,43340,64801,0.0826347329575249,"35"
"8747575",-0.693807411708915,1,30.3,44285,43320,64768,0.00500473295752491,"35"
"8747583",-0.705806791223503,1,29.8,41723,41860,62579,-0.0464012670424751,"23"
"8747588",0.760145831049217,1,32.7,44070,43010,64303,0.00971473295752491,"23"
"8747590",1.95244458048944,1,35.2,43115,42400,63356,-0.00582526704247509,"23"
"8747599",-0.494807270209032,1,30.6,41405,41450,61908,-0.0418952670424751,"34"
"8747603",-1.35851986309002,1,28.5,43977,43330,64785,-0.00974526704247509,"26"
"8747604",-0.0008392471202075,10,32.27,43862,43370,64850,-0.0171852670424751,"26"
"8747606",1.57219219784426,1,34.7,43585,43340,64792,-0.0283152670424751,"27"
"8747608",1.13494344389227,1,33.7,43796,43310,64749,-0.0169952670424751,"27"
"8747609",-0.779880423914854,6,31.2666666666667,43676,43200,64567,-0.0174352670424751,"20"
"8747610",-1.19297288510718,1,28.7,43188,43010,64306,-0.0316242670424751,"33"
"8747623",-1.51675128519584,1,28.3,44238,43330,64778,0.00242473295752491,"27"
"8747636",4.78942853807848,7,37.0857142857143,48483,43270,64696,0.203334732957525,"26"
"8747654",-0.443840145532948,1,30.3,44329,43270,64696,0.00944473295752491,"22"
"8747657",0.75248947345566,1,33.7,43687,43080,64407,-0.0114752670424751,"22"
"8747663",0.502730378144544,1,32.6,43987,43050,64393,0.00383473295752491,"22"
